origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.01,1,220.4066185448914
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.025,1,253.28920234265448
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.05,1,283.10100228526153
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.1,1,318.92875026285736
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.15,1,348.1905102976184
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.2,1,370.11186976681506
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.25,1,388.7202825963452
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.3,1,405.04212688487604
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.35,1,423.5608632409818
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.4,1,439.79666168254266
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.45,1,456.57269734052255
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.5,1,604.0055394646191
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.55,1,791.877751288727
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.6,1,824.3293797263495
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.65,1,852.8780847254608
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.7,1,892.3832942387477
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.75,1,931.4317709440674
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.8,1,970.6276510834371
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.85,1,1020.6939898900124
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.9,1,1119.4201628147173
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.95,1,1281.981825374419
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.975,1,1506.812543785355
2024-03-20,2024-03-17,ARI incidence,BG,quantile,0.99,1,1764.9244887787502
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.01,2,143.57050908934593
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.025,2,163.01077105211488
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.05,2,195.26344116003455
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.1,2,232.51766227157552
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.15,2,250.84324930030564
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.2,2,274.6888407903496
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.25,2,290.37931913845523
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.3,2,306.43794300904
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.35,2,320.1065254846741
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.4,2,335.0022597019052
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.45,2,347.1891835214869
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.5,2,474.82058896312793
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.55,2,642.8891857289078
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.6,2,664.3146016244295
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.65,2,693.0698892687976
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.7,2,723.3391481446628
2024-03-20,2024-03-24,ARI incidence,BG,quantile,0.75,2,762.6239786321659
