origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.01,1,421.08546451182184
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.025,1,455.36263621938963
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.05,1,479.4703763950926
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.1,1,521.0721069678324
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.15,1,550.0928999529428
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.2,1,569.2923240369649
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.25,1,585.4895303036253
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.3,1,599.2055577028676
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.35,1,615.3338662571387
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.4,1,628.901763574744
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.45,1,639.6635862499458
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.5,1,747.4755878180576
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.55,1,867.9400083504026
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.6,1,890.9197637910827
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.65,1,907.628104961531
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.7,1,927.235317380757
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.75,1,943.5024978865625
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.8,1,978.5903803636007
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.85,1,1010.2613669168342
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.9,1,1052.9073284429737
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.95,1,1150.5015839584078
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.975,1,1219.649481165777
2024-05-01,2024-04-28,ARI incidence,BE,quantile,0.99,1,1312.1121058792487
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.01,2,309.23317190599323
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.025,2,334.87356322433027
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.05,2,366.8340278222742
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.1,2,408.6943401218249
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.15,2,431.03959069247026
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.2,2,448.7893638467522
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.25,2,466.46442604416205
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.3,2,478.30083772728494
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.35,2,488.59372534753726
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.4,2,500.0199803365929
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.45,2,515.1451812595466
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.5,2,604.258774295917
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.55,2,713.7596310389706
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.6,2,726.004476973351
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.65,2,743.4638032088421
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.7,2,756.0856488132025
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.75,2,773.6933204356816
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.8,2,790.6908166928133
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.85,2,814.8088915253747
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.9,2,858.9912720377945
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.95,2,933.6109394409777
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.975,2,972.165345725276
2024-05-01,2024-05-05,ARI incidence,BE,quantile,0.99,2,1041.5680137547395
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.01,3,239.9435176553833
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.025,3,265.36976627140047
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.05,3,291.3270870667281
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.1,3,313.3282796861296
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.15,3,329.5388348845653
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.2,3,342.13398262537487
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.25,3,354.783387314691
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.3,3,365.64317392469616
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.35,3,376.24373289183677
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.4,3,383.6310747974235
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.45,3,392.3530945752008
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.5,3,469.8867046017471
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.55,3,558.8569042742074
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.6,3,571.9354125284977
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.65,3,587.1755865090012
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.7,3,600.3794024776995
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.75,3,622.913906452064
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.8,3,641.0174262983945
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.85,3,661.5622935221681
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.9,3,697.2362371652174
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.95,3,737.7584267069581
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.975,3,777.8765957571411
2024-05-01,2024-05-12,ARI incidence,BE,quantile,0.99,3,851.1816732774012
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.01,4,177.68844902292707
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.025,4,189.39755065187572
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.05,4,207.07874905179523
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.1,4,232.64905847831136
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.15,4,247.8399275333861
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.2,4,256.80244338847217
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.25,4,266.4489843443728
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.3,4,274.2111728664273
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.35,4,280.6038040493941
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.4,4,287.22250585113824
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.45,4,292.8333633038382
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.5,4,353.67348822917035
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.55,4,422.1539388477685
2024-05-01,2024-05-19,ARI incidence,BE,quantile,0.6,4,430.2352099003257
