origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.01,1,1028.2801678184646
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.025,1,1098.253435433858
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.05,1,1130.3631406315988
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.1,1,1184.3580777538657
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.15,1,1208.592712187287
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.2,1,1229.1730717332534
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.25,1,1248.6899343242085
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.3,1,1262.9547928443408
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.35,1,1274.2179255640644
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.4,1,1284.473107029611
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.45,1,1294.4735911352311
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.5,1,1385.300747003874
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.55,1,1485.1348866379985
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.6,1,1495.9730721667809
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.65,1,1507.7645664310323
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.7,1,1519.359166991511
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.75,1,1534.980605066996
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.8,1,1551.5549002868868
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.85,1,1579.6014148889935
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.9,1,1614.138196258586
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.95,1,1677.6793168763913
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.975,1,1711.177438799476
2024-03-06,2024-03-03,ARI incidence,FI,quantile,0.99,1,1778.6987024162956
2024-03-06,2024-03-10,ARI incidence,FI,quantile,0.01,2,442.71955725289564
2024-03-06,2024-03-10,ARI incidence,FI,quantile,0.025,2,472.7654912895309
