origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.01,1,562.171345079795
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.025,1,589.5850476486265
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.05,1,604.2367734905221
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.1,1,624.1948721561045
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.15,1,637.3757554994168
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.2,1,650.4365700673346
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.25,1,660.951926596888
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.3,1,672.6359525402818
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.35,1,680.1042303698225
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.4,1,685.9395728539974
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.45,1,691.8509588959222
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.5,1,744.3997254960975
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.55,1,803.2107457818505
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.6,1,810.5122614233433
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.65,1,819.6815135709735
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.7,1,831.1374088411176
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.75,1,840.0211641228096
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.8,1,851.5704462182604
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.85,1,867.1473686794462
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.9,1,886.2729905022929
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.95,1,922.9473308978048
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.975,1,960.7336415632207
2024-04-10,2024-04-07,ARI incidence,LV,quantile,0.99,1,1010.6927914976363
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.01,2,407.760498546901
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.025,2,432.0281323808945
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.05,2,445.692626069546
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.1,2,470.96843738760236
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.15,2,485.06317752141763
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.2,2,496.2575896807025
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.25,2,508.3445130704201
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.3,2,516.4371485320124
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.35,2,524.1468980098467
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.4,2,532.187503668768
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.45,2,537.6826512893251
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.5,2,587.7233145812588
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.55,2,650.3405150470189
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.6,2,657.2404673396921
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.65,2,664.994242035171
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.7,2,674.3782838810071
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.75,2,686.5399167309702
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.8,2,700.1503794706941
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.85,2,714.1957579968473
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.9,2,739.0926856236586
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.95,2,788.8425156596365
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.975,2,823.52104618859
2024-04-10,2024-04-14,ARI incidence,LV,quantile,0.99,2,884.3038625858226
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.01,3,292.85841596733275
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.025,3,313.23408715178715
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.05,3,324.5965955966244
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.1,3,347.916619973254
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.15,3,355.646380913654
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.2,3,362.9225487025635
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.25,3,376.2088257487222
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.3,3,383.3555860797064
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.35,3,390.8372048842911
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.4,3,396.5364694230189
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.45,3,401.2725155635815
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.5,3,450.4713633302489
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.55,3,504.9785850668596
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.6,3,512.7310256648342
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.65,3,517.1041972842044
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.7,3,528.2118931057042
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.75,3,539.0354261587704
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.8,3,552.4924676854903
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.85,3,569.7490189046952
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.9,3,587.7580011163727
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.95,3,625.4462556152164
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.975,3,653.552354788823
2024-04-10,2024-04-21,ARI incidence,LV,quantile,0.99,3,685.0945554947208
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.01,4,201.94900972610444
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.025,4,214.17000991501263
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.05,4,220.81048024308322
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.1,4,243.92105131152454
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.15,4,255.65310476507608
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.2,4,262.97730006414344
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.25,4,268.9006929836077
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.3,4,275.10424637899257
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.35,4,281.5199212775745
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.4,4,287.6954586253672
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.45,4,291.941890981821
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.5,4,334.2181067982407
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.55,4,382.999382046036
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.6,4,388.5959210769262
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.65,4,395.6399559000729
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.7,4,403.5111311759375
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.75,4,417.8126564229324
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.8,4,428.005161356425
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.85,4,444.20777554716676
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.9,4,458.84415926776194
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.95,4,493.2051745906722
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.975,4,533.1587266519596
2024-04-10,2024-04-28,ARI incidence,LV,quantile,0.99,4,542.5000773776552
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.01,1,264.08240127890997
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.025,1,298.77913650342214
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.05,1,341.5225017514142
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.1,1,385.86878857903673
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.15,1,412.8828277758608
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.2,1,440.23088460649234
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.25,1,459.6736153952503
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.3,1,475.8596742543855
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.35,1,491.9241071272973
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.4,1,504.98819029826905
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.45,1,518.2991560681419
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.5,1,664.6297400006738
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.55,1,865.4360585686851
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.6,1,892.5793480672869
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.65,1,918.0910340372682
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.7,1,946.3489258573798
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.75,1,980.2491742503192
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.8,1,1020.2844552259527
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.85,1,1077.472630885536
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.9,1,1162.432920545628
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.95,1,1281.5479655131148
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.975,1,1394.458269869983
2024-04-10,2024-04-07,ARI incidence,BG,quantile,0.99,1,1652.1891080044566
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.01,2,197.80647715377475
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.025,2,229.6289543331091
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.05,2,268.2626319660104
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.1,2,309.93714078581854
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.15,2,336.2377618843474
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.2,2,355.63293146655235
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.25,2,369.7266603000001
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.3,2,383.8472557692107
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.35,2,399.36055954634014
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.4,2,416.79882146960784
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.45,2,434.7675179178677
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.5,2,587.9799542947698
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.55,2,768.837795808921
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.6,2,793.6985104556232
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.65,2,821.2084932261224
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.7,2,846.2663508893002
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.75,2,893.6006432889177
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.8,2,935.385886215586
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.85,2,1003.866762399025
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.9,2,1074.0663771459908
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.95,2,1278.925927087725
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.975,2,1425.4912310205373
2024-04-10,2024-04-14,ARI incidence,BG,quantile,0.99,2,1648.3836305799825
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.01,3,142.2698008557822
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.025,3,167.3081620548997
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.05,3,200.1546211194412
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.1,3,233.2684758223514
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.15,3,255.52929886503713
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.2,3,273.16688218065303
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.25,3,291.528412411282
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.3,3,303.04548565002153
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.35,3,318.4190103086556
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.4,3,332.594428237328
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.45,3,345.7431050046879
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.5,3,475.05294905621145
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.55,3,660.6164455179481
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.6,3,680.8876852636067
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.65,3,713.9122265557379
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.7,3,748.749902699211
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.75,3,789.8827220520184
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.8,3,840.5016422049579
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.85,3,922.4891749241634
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.9,3,997.0883828086062
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.95,3,1150.7292331071305
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.975,3,1326.8089886759308
2024-04-10,2024-04-21,ARI incidence,BG,quantile,0.99,3,1519.2004227791892
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.01,4,111.16535267034027
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.025,4,127.23367031355833
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.05,4,151.83897038919153
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.1,4,172.33494591237934
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.15,4,193.16566519466548
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.2,4,208.65065008545042
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.25,4,225.06616453650548
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.3,4,236.2535768931829
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.35,4,250.19808697935363
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.4,4,260.16778722321556
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.45,4,273.0681291410925
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.5,4,387.5330677457469
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.55,4,538.317341149927
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.6,4,561.1263887872313
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.65,4,585.3760690016533
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.7,4,617.2094017540863
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.75,4,643.0365891629576
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.8,4,682.3951213674857
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.85,4,736.971787418398
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.9,4,844.6209509801529
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.95,4,997.8286675426627
2024-04-10,2024-04-28,ARI incidence,BG,quantile,0.975,4,1198.3728548806655
