origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.01,1,60.88301081354463
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.025,1,84.81949328067049
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.05,1,99.62903701652138
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.1,1,111.87969630557293
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.15,1,119.20826609989885
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.2,1,125.64875246857089
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.25,1,131.08638191801938
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.3,1,137.49111916574347
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.35,1,142.68226783391938
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.4,1,147.3014305669284
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.45,1,152.08616817590675
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.5,1,192.21737873898175
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.55,1,237.31583558113772
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.6,1,243.95200134868264
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.65,1,249.9428014064833
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.7,1,259.5461442127065
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.75,1,268.4194523385193
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.8,1,281.79338663840855
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.85,1,296.2397945667357
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.9,1,313.01553995472284
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.95,1,347.27448701892973
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.975,1,384.9756981238861
2024-02-07,2024-02-04,ILI incidence,EE,quantile,0.99,1,421.864463416983
2024-02-07,2024-02-11,ILI incidence,EE,quantile,0.01,2,46.281564592264345
2024-02-07,2024-02-11,ILI incidence,EE,quantile,0.025,2,60.353923823515245
2024-02-07,2024-02-11,ILI incidence,EE,quantile,0.05,2,70.14353836520398
2024-02-07,2024-02-11,ILI incidence,EE,quantile,0.1,2,83.69057367178844
2024-02-07,2024-02-11,ILI incidence,EE,quantile,0.15,2,95.04374187177882
2024-02-07,2024-02-11,ILI incidence,EE,quantile,0.2,2,102.8822070227831
2024-02-07,2024-02-11,ILI incidence,EE,quantile,0.25,2,108.9783729107461
2024-02-07,2024-02-11,ILI incidence,EE,quantile,0.3,2,115.90241317855595
2024-02-07,2024-02-11,ILI incidence,EE,quantile,0.35,2,119.35126258369058
