origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.01,1,596.4358574227873
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.025,1,679.0136258197001
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.05,1,784.0299005281952
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.1,1,871.9171629386722
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.15,1,958.7023502144144
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.2,1,1041.6750990545816
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.25,1,1093.6762665606502
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.3,1,1140.41556406201
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.35,1,1187.6851128948877
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.4,1,1229.0935127042117
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.45,1,1256.1127718785697
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.5,1,1611.4239353850494
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.55,1,2056.1121963980677
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.6,1,2115.1279916593694
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.65,1,2173.3359561656503
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.7,1,2233.9681322876213
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.75,1,2343.3891257683863
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.8,1,2438.2939832554353
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.85,1,2540.4965329697575
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.9,1,2769.7838207493332
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.95,1,3066.310550140178
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.975,1,3466.88025785363
2024-02-21,2024-02-18,ARI incidence,DE,quantile,0.99,1,3800.739804163985
2024-02-21,2024-02-25,ARI incidence,DE,quantile,0.01,2,431.24831552061323
2024-02-21,2024-02-25,ARI incidence,DE,quantile,0.025,2,510.3000069777011
2024-02-21,2024-02-25,ARI incidence,DE,quantile,0.05,2,571.6709711808955
2024-02-21,2024-02-25,ARI incidence,DE,quantile,0.1,2,665.3187034999764
2024-02-21,2024-02-25,ARI incidence,DE,quantile,0.15,2,721.0416412895751
2024-02-21,2024-02-25,ARI incidence,DE,quantile,0.2,2,768.8141361030571
2024-02-21,2024-02-25,ARI incidence,DE,quantile,0.25,2,810.3276510228687
2024-02-21,2024-02-25,ARI incidence,DE,quantile,0.3,2,842.1853224657037
