origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.01,1,451.4616464488569
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.025,1,539.3219174837761
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.05,1,597.8599050042848
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.1,1,669.9024492473404
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.15,1,740.2242906541612
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.2,1,790.6584675804514
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.25,1,827.1529778386393
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.3,1,858.3005700030001
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.35,1,894.053150518974
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.4,1,923.9905090409567
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.45,1,951.8070430035755
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.5,1,1221.3401601635226
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.55,1,1558.963946700198
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.6,1,1596.0801707568796
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.65,1,1643.4963892154458
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.7,1,1697.8761610707043
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.75,1,1750.3486262367887
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.8,1,1826.7763610239099
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.85,1,1938.840946052826
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.9,1,2130.847339387911
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.95,1,2353.161607549127
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.975,1,2635.358666959491
2024-02-28,2024-02-25,ARI incidence,LT,quantile,0.99,1,3137.406464818711
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.01,2,381.67126716934877
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.025,2,427.3048805520029
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.05,2,478.86406339937673
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.1,2,546.081821483271
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.15,2,604.7391278135913
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.2,2,641.8993114317826
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.25,2,681.444974112304
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.3,2,713.6664355649718
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.35,2,736.2535759757587
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.4,2,766.0016392430773
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.45,2,789.4688680179656
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.5,2,1038.4683842833622
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.55,2,1364.4410927521628
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.6,2,1412.6701145317031
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.65,2,1455.0211149436673
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.7,2,1510.5276869878262
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.75,2,1580.3821216283914
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.8,2,1668.7228975846283
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.85,2,1784.2270940181982
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.9,2,1922.5794968298876
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.95,2,2191.3016049366765
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.975,2,2427.9422044805024
2024-02-28,2024-03-03,ARI incidence,LT,quantile,0.99,2,2691.8644667507747
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.01,3,234.58060066344845
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.025,3,280.3848489154728
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.05,3,339.8926381909187
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.1,3,400.188111037905
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.15,3,446.0594649062746
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.2,3,486.27169808070767
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.25,3,515.3316596403139
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.3,3,544.3306160941518
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.35,3,574.12263892298
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.4,3,596.371559850315
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.45,3,619.4090614830988
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.5,3,835.2316686834238
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.55,3,1107.7935099179947
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.6,3,1140.3648535949233
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.65,3,1180.987076965477
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.7,3,1222.5189941191077
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.75,3,1272.064111342213
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.8,3,1348.2307801620009
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.85,3,1422.1635855499717
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.9,3,1512.1192025412574
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.95,3,1754.0878803668343
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.975,3,1977.479606351995
2024-02-28,2024-03-10,ARI incidence,LT,quantile,0.99,3,2232.6094180399955
2024-02-28,2024-03-17,ARI incidence,LT,quantile,0.01,4,154.26755834600084
2024-02-28,2024-03-17,ARI incidence,LT,quantile,0.025,4,202.36873854360002
2024-02-28,2024-03-17,ARI incidence,LT,quantile,0.05,4,234.84992026273824
2024-02-28,2024-03-17,ARI incidence,LT,quantile,0.1,4,298.9842291035981
2024-02-28,2024-03-17,ARI incidence,LT,quantile,0.15,4,329.7738648385231
2024-02-28,2024-03-17,ARI incidence,LT,quantile,0.2,4,353.58918156985516
2024-02-28,2024-03-17,ARI incidence,LT,quantile,0.25,4,377.3031221695425
