origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.010,333.1
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.025,425.79999999999995
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.050,529.6999999999998
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.100,564.5999999999999
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.150,614.9000000000001
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.200,653.3999999999999
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.250,693.5
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.300,710.4
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.350,755.1999999999998
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.400,783.8999999999999
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.450,831.3999999999999
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.500,856.5999999999999
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.550,918.2
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.600,925.1999999999999
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.650,987.9000000000001
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.700,1039.1999999999998
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.750,1047.6999999999998
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.800,1096.2
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.850,1113.704999999991
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.900,1185.0
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.950,1219.9
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.975,1323.8
2024-05-01,ARI incidence,1,2024-04-28,BE,quantile,0.990,1416.5
2024-05-01,ARI incidence,1,2024-04-28,BE,median,,856.5999999999999
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.010,111.69999999999993
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.025,219.49999999999977
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.050,313.6999999999998
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.100,423.5999999999999
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.150,511.5999999999998
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.200,577.4000000000001
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.250,634.0
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.300,689.5999999999998
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.350,740.7
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.400,786.9
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.450,823.5000000000001
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.500,874.8
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.550,911.4999999999999
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.600,952.7999999999996
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.650,1000.4999999999998
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.700,1049.6299999999999
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.750,1102.3999999999999
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.800,1160.8
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.850,1231.0000000000002
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.900,1310.8000000000002
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.950,1420.5
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.975,1513.7999999999997
2024-05-01,ARI incidence,2,2024-05-05,BE,quantile,0.990,1636.6000000000001
2024-05-01,ARI incidence,2,2024-05-05,BE,median,,874.8
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.010,0.0
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.025,73.05999999999972
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.050,187.0
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.100,330.30000000000007
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.150,437.1699999999998
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.200,513.8599999999998
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.250,583.4999999999999
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.300,649.9399999999998
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.350,709.2300000000001
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.400,764.8
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.450,820.8099999999998
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.500,873.05
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.550,924.89
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.600,980.5999999999999
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.650,1037.0
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.700,1093.03
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.750,1153.225
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.800,1221.72
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.850,1302.5
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.900,1410.51
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.950,1549.3
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.975,1676.3349999999994
2024-05-01,ARI incidence,3,2024-05-12,BE,quantile,0.990,1812.0180000000005
2024-05-01,ARI incidence,3,2024-05-12,BE,median,,873.05
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.010,0.0
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.025,0.0
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.050,83.31999999999984
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.100,257.3800000000001
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.150,376.15499999999963
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.200,470.8599999999999
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.250,544.8000000000002
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.300,615.4
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.350,684.0999999999999
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.400,749.1600000000003
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.450,812.2649999999999
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.500,869.6499999999999
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.550,927.7999999999997
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.600,989.6199999999998
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.650,1054.2
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.700,1122.1299999999999
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.750,1198.35
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.800,1282.42
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.850,1376.4149999999997
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.900,1483.8300000000002
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.950,1654.0499999999993
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.975,1799.3000000000002
2024-05-01,ARI incidence,4,2024-05-19,BE,quantile,0.990,1968.301
2024-05-01,ARI incidence,4,2024-05-19,BE,median,,869.6499999999999
2024-05-01,ARI incidence,1,2024-04-28,BG,quantile,0.010,0.0
2024-05-01,ARI incidence,1,2024-04-28,BG,quantile,0.025,51.10000000000002
2024-05-01,ARI incidence,1,2024-04-28,BG,quantile,0.050,136.80000000000007
2024-05-01,ARI incidence,1,2024-04-28,BG,quantile,0.100,385.6
2024-05-01,ARI incidence,1,2024-04-28,BG,quantile,0.150,403.19999999999993
2024-05-01,ARI incidence,1,2024-04-28,BG,quantile,0.200,405.6
2024-05-01,ARI incidence,1,2024-04-28,BG,quantile,0.250,419.4
2024-05-01,ARI incidence,1,2024-04-28,BG,quantile,0.300,479.5000000000001
2024-05-01,ARI incidence,1,2024-04-28,BG,quantile,0.350,481.80000000000007
2024-05-01,ARI incidence,1,2024-04-28,BG,quantile,0.400,543.5
2024-05-01,ARI incidence,1,2024-04-28,BG,quantile,0.450,564.4
