origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.010,325.70000000000005
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.025,418.4
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.050,522.2999999999998
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.100,557.1999999999999
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.150,607.5000000000001
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.200,645.9999999999999
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.250,686.1
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.300,703.0
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.350,747.7999999999998
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.400,776.4999999999999
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.450,817.0
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.500,885.6
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.550,917.8
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.600,964.6999999999999
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.650,987.0000000000001
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.700,1031.9
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.750,1048.6999999999998
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.800,1100.1999999999998
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.850,1127.2999999999997
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.900,1180.2000000000003
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.950,1212.5
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.975,1316.4
2024-04-24,ARI incidence,1,2024-04-21,BE,quantile,0.990,1409.1
2024-04-24,ARI incidence,1,2024-04-21,BE,median,,885.6
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.010,104.29999999999995
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.025,212.0999999999998
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.050,316.29999999999984
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.100,426.20000000000016
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.150,507.0
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.200,572.6999999999998
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.250,635.3
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.300,685.0
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.350,738.2999999999998
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.400,788.8000000000001
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.450,830.5
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.500,867.4
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.550,915.9000000000002
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.600,956.1999999999999
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.650,1005.2000000000002
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.700,1061.0199999999988
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.750,1121.1
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.800,1187.6999999999998
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.850,1247.9
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.900,1324.0
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.950,1436.0
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.975,1528.7
2024-04-24,ARI incidence,2,2024-04-28,BE,quantile,0.990,1641.9240000000004
2024-04-24,ARI incidence,2,2024-04-28,BE,median,,867.4
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.010,0.0
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.025,56.087500000000034
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.050,171.29500000000007
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.100,319.89999999999975
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.150,427.79999999999984
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.200,515.1800000000002
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.250,585.9
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.300,647.5099999999998
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.350,711.3999999999999
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.400,764.94
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.450,818.3100000000001
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.500,869.9000000000002
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.550,922.4
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.600,982.9000000000002
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.650,1041.57
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.700,1102.5
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.750,1168.625
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.800,1239.0800000000008
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.850,1326.2300000000002
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.900,1431.3200000000002
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.950,1569.5099999999998
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.975,1687.2299999999993
2024-04-24,ARI incidence,3,2024-05-05,BE,quantile,0.990,1833.3999999999996
2024-04-24,ARI incidence,3,2024-05-05,BE,median,,869.9000000000002
2024-04-24,ARI incidence,4,2024-05-12,BE,quantile,0.010,0.0
2024-04-24,ARI incidence,4,2024-05-12,BE,quantile,0.025,0.0
