origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.010,864.0544540361001
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.025,864.0544540361001
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.050,1074.30296274214
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.100,1093.2708009334401
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.150,1214.9617547215803
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.200,1227.52238267299
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.250,1248.13338523075
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.300,1269.71451387502
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.350,1281.11491889061
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.400,1315.54470648871
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.450,1329.0636384879704
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.500,1495.47382516391
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.550,1514.0091130721298
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.600,1527.5280450713901
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.650,1561.9578326694902
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.700,1573.3582376850802
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.750,1598.09214338344
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.800,1615.5503688871102
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.850,1628.11099683852
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.900,1749.80195062666
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.950,1768.7697888179603
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.975,1979.018297524
2024-01-24,ARI incidence,1,2024-01-21,BE,quantile,0.990,1979.018297524
2024-01-24,ARI incidence,1,2024-01-21,BE,median,,1495.47382516391
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.010,657.4798329776303
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.025,723.3479870212705
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.050,867.7283416836701
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.100,970.0461233274401
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.150,1054.11939212369
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.200,1108.9700854302403
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.250,1166.7757000342199
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.300,1211.2878670740101
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.350,1287.2847940405002
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.400,1354.12505452209
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.450,1399.9552471357802
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.500,1421.53637578005
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.550,1446.27028147841
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.600,1488.0203832856303
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.650,1555.7879575196
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.700,1628.34833192852
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.750,1676.2970515258803
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.800,1735.3608232187903
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.850,1801.51398738782
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.900,1874.7614581093003
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.950,1975.34440987643
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.975,2130.8401594290303
2024-01-24,ARI incidence,2,2024-01-28,BE,quantile,0.990,2185.59291858247
2024-01-24,ARI incidence,2,2024-01-28,BE,median,,1421.53637578005
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.010,442.88359161432993
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.025,581.50701714137
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.050,716.1795552683801
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.100,867.51148964455
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.150,969.7088514766199
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.200,1055.68526138748
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.250,1126.3949072302823
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.300,1198.4899040326004
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.350,1248.13338523075
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.400,1301.72592144837
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.450,1349.9744940868102
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.500,1418.01275642036
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.550,1483.9550393595766
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.600,1540.127846684044
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.650,1594.9393663293502
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.700,1642.8880859267106
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.750,1719.7830971715803
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.800,1786.2280143216303
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.850,1873.3639000834803
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.900,1979.018297524
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.950,2120.3717113371104
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.975,2265.50502792314
2024-01-24,ARI incidence,3,2024-02-04,BE,quantile,0.990,2413.2755416619502
2024-01-24,ARI incidence,3,2024-02-04,BE,median,,1418.01275642036
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.010,292.7991253105408
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.025,449.36864063106844
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.050,588.0139290801276
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.100,771.5817167440202
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.150,902.9516782488635
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.200,1003.9711277551622
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.250,1085.3287605437254
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.300,1157.388060462303
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.350,1225.56883920963
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.400,1297.367618546064
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.450,1365.8350740938204
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.500,1421.53637578005
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.550,1480.6451121945577
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.600,1554.17354745466
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.650,1620.6842649519647
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.700,1690.5648806755198
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.750,1767.4150431262703
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.800,1852.6408428639102
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.850,1945.0285751323113
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.900,2071.49103481608
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.950,2242.86330208427
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.975,2392.4363286581624
2024-01-24,ARI incidence,4,2024-02-11,BE,quantile,0.990,2584.086404668178
2024-01-24,ARI incidence,4,2024-02-11,BE,median,,1421.53637578005
2024-01-24,ARI incidence,1,2024-01-21,BG,quantile,0.010,808.5827355040669
2024-01-24,ARI incidence,1,2024-01-21,BG,quantile,0.025,808.5827355040669
2024-01-24,ARI incidence,1,2024-01-21,BG,quantile,0.050,953.884197058977
2024-01-24,ARI incidence,1,2024-01-21,BG,quantile,0.100,1178.5482790064
2024-01-24,ARI incidence,1,2024-01-21,BG,quantile,0.150,1305.9901034845
