origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.010,915.5999999999999
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.025,915.5999999999999
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.050,945.5
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.100,1174.4
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.150,1174.8
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.200,1296.4
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.250,1305.2
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.300,1329.5
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.350,1362.6
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.400,1397.0
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.450,1429.0
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.500,1576.5
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.550,1577.0
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.600,1609.0
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.650,1676.4
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.700,1676.5
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.750,1700.8
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.800,1709.6
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.850,1831.2
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.900,1831.6
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.950,2060.5
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.975,2090.4
2024-02-21,ARI incidence,1,2024-02-18,BE,quantile,0.990,2090.4
2024-02-21,ARI incidence,1,2024-02-18,BE,median,,1576.5
2024-02-21,ARI incidence,2,2024-02-25,BE,quantile,0.010,598.3
2024-02-21,ARI incidence,2,2024-02-25,BE,quantile,0.025,738.9000000000001
2024-02-21,ARI incidence,2,2024-02-25,BE,quantile,0.050,827.2
2024-02-21,ARI incidence,2,2024-02-25,BE,quantile,0.100,989.5999999999999
2024-02-21,ARI incidence,2,2024-02-25,BE,quantile,0.150,1082.3
