origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.010,1094.845367992213
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.025,1094.845367992213
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.050,1094.845367992213
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.100,1282.0269537566398
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.150,1404.05376311014
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.200,1404.05376311014
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.250,1428.7424151247499
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.300,1432.3348121117801
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.350,1432.3348121117801
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.400,1481.1913528651198
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.450,1512.337981748803
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.500,1512.337981748803
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.550,1698.373054257957
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.600,1729.5196831416401
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.650,1729.5196831416401
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.700,1778.3762238949798
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.750,1781.96862088201
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.800,1806.65727289662
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.850,1806.65727289662
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.900,1928.6840822501201
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.950,2115.865668014547
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.975,2115.865668014547
2023-12-20,ARI incidence,1,2023-12-17,BE,quantile,0.990,2115.865668014547
