location,truth_date,year_week,value
FI,2022-12-11,2022-W49,4030.4564985108
FI,2022-12-04,2022-W48,3857.36645785973
FI,2022-11-27,2022-W47,3427.45208734604
FI,2022-11-20,2022-W46,3102.57076867518
FI,2022-11-13,2022-W45,3122.98466480402
FI,2022-11-06,2022-W44,2890.5858632981
FI,2022-10-30,2022-W43,3337.38329251202
FI,2022-10-23,2022-W42,3432.20763313531
FI,2022-10-16,2022-W41,3392.0464882744
FI,2022-10-09,2022-W40,3156.5839957829494
FI,2022-10-02,2022-W39,3092.12361342555
FI,2022-09-25,2022-W38,2927.27525898058
FI,2022-09-18,2022-W37,2999.69353103667
FI,2022-09-11,2022-W36,3117.80274983535
FI,2022-09-04,2022-W35,2780.04252875815
FI,2022-08-28,2022-W34,2417.86109978717
FI,2022-08-21,2022-W33,2363.18565877635
FI,2022-08-14,2022-W32,2512.37052399857
FI,2022-08-07,2022-W31,2672.08525054327
FI,2022-07-31,2022-W30,2771.53746200929
FI,2022-07-24,2022-W29,2852.50974778511
FI,2022-07-17,2022-W28,2459.02706361707
FI,2022-07-10,2022-W27,2060.77406793738
FI,2022-07-03,2022-W26,2004.97275564725
FI,2022-06-26,2022-W25,1932.78589261373
FR,2023-12-17,2023-W50,473.606670769218
FR,2023-12-10,2023-W49,441.08674397150907
FR,2023-12-03,2023-W48,376.825527926163
FR,2023-11-26,2023-W47,342.800133614813
FR,2023-11-19,2023-W46,259.895805191528
FR,2023-11-12,2023-W45,228.753350693751
FR,2023-11-05,2023-W44,165.491716317381
FR,2023-10-29,2023-W43,160.236293792534
FR,2023-10-22,2023-W42,187.604413238399
FR,2023-10-15,2023-W41,192.719650529183
FR,2023-10-08,2023-W40,221.343342071445
FR,2023-10-01,2023-W39,239.125534261926
FR,2023-09-24,2023-W38,214.498645643026
FR,2023-09-17,2023-W37,166.759478434132
FR,2023-09-10,2023-W36,138.359778515863
FR,2023-09-03,2023-W35,114.819325460957
FR,2023-08-27,2023-W34,94.9267359967979
FR,2023-08-20,2023-W33,78.191361804162
FR,2023-08-13,2023-W32,67.6713742392018
FR,2023-08-06,2023-W31,68.6389571047507
FR,2023-04-30,2023-W17,115.960616116542
FR,2023-04-23,2023-W16,104.648277228612
FR,2023-04-16,2023-W15,126.596408874859
FR,2023-04-09,2023-W14,150.133814424677
FR,2023-04-02,2023-W13,182.429749598392
FR,2023-03-26,2023-W12,197.717558874065
FR,2023-03-19,2023-W11,197.158341690354
FR,2023-03-12,2023-W10,200.175371727814
FR,2023-03-05,2023-W09,164.060912678404
FR,2023-02-26,2023-W08,189.338443633666
FR,2023-02-19,2023-W07,217.4989144025
FR,2023-02-12,2023-W06,242.785587873026
FR,2023-02-05,2023-W05,232.859863800293
FR,2023-01-29,2023-W04,185.00032014041
FR,2023-01-22,2023-W03,174.999932193012
FR,2023-01-15,2023-W02,198.200588430567
FR,2023-01-08,2023-W01,294.381372771219
FR,2023-01-01,2022-W52,355.686367078908
FR,2022-12-25,2022-W51,570.92080499366
FR,2022-12-18,2022-W50,586.188485369922
FR,2022-12-11,2022-W49,454.018812939997
FR,2022-12-04,2022-W48,360.298862084146
FR,2022-11-27,2022-W47,305.14053447581
FR,2022-11-20,2022-W46,225.737866221795
FR,2022-11-13,2022-W45,158.253492639008
FR,2022-11-06,2022-W44,132.316830794997
FR,2022-10-30,2022-W43,178.524557427732
FR,2022-10-23,2022-W42,185.408809693775
FR,2022-10-16,2022-W41,189.372888152913
FR,2022-10-09,2022-W40,180.845367476895
FR,2022-10-02,2022-W39,177.010052587195
FR,2022-09-25,2022-W38,125.779013846728
FR,2022-09-18,2022-W37,95.7786350672283
FR,2022-09-11,2022-W36,66.6029562919881
FR,2022-09-04,2022-W35,51.0516894830347
FR,2022-08-28,2022-W34,49.3179799945254
FR,2022-08-21,2022-W33,44.7851957703681
FR,2022-08-14,2022-W32,62.5499696539524
FR,2022-08-07,2022-W31,65.6816836106494
DE,2023-12-17,2023-W50,2536.8773077250694
DE,2023-12-10,2023-W49,2339.8955336325894
DE,2023-12-03,2023-W48,2086.0011027056
DE,2023-11-26,2023-W47,2085.00040826325
DE,2023-11-19,2023-W46,1924.00024006242
DE,2023-11-12,2023-W45,1807.00097456007
DE,2023-11-05,2023-W44,1479.0010200007
DE,2023-10-29,2023-W43,1646.0011816802
DE,2023-10-22,2023-W42,1558.89919952236
DE,2023-10-15,2023-W41,1528.89624401856
DE,2023-10-08,2023-W40,1095.90050924856
DE,2023-10-01,2023-W39,1275.85823860642
DE,2023-09-24,2023-W38,1141.00037762289
DE,2023-09-17,2023-W37,1058.89820037549
DE,2023-09-10,2023-W36,943.9006579971191
DE,2023-09-03,2023-W35,797.000057110689
DE,2023-08-27,2023-W34,685.000345483897
DE,2023-08-20,2023-W33,638.000691847298
DE,2023-08-13,2023-W32,584.000050173622
DE,2023-08-06,2023-W31,542.895019253835
DE,2023-07-30,2023-W30,544.000312593955
DE,2023-07-23,2023-W29,532.000041578745
DE,2023-07-16,2023-W28,527.892832264017
DE,2023-07-09,2023-W27,613.000347698538
DE,2023-07-02,2023-W26,558.896773773029
DE,2023-06-25,2023-W25,656.000028962474
DE,2023-06-18,2023-W24,765.000111229185
DE,2023-06-11,2023-W23,720.9133778882099
DE,2023-06-04,2023-W22,762.914035136104
DE,2023-05-28,2023-W21,1052.916197477
DE,2023-05-21,2023-W20,773.914979387572
DE,2023-05-14,2023-W19,1112.91674878328
DE,2023-05-07,2023-W18,975.0004645552428
DE,2023-04-30,2023-W17,1176.90736959347
DE,2023-04-23,2023-W16,1284.90630556048
DE,2023-04-16,2023-W15,1119.90166232766
DE,2023-04-09,2023-W14,1123.90781204117
DE,2023-04-02,2023-W13,1656.00135059127
DE,2023-03-26,2023-W12,1787.91520041198
DE,2023-03-19,2023-W11,1923.00155571346
DE,2023-03-12,2023-W10,2017.00063893773
DE,2023-03-05,2023-W09,2182.91403257571
DE,2023-02-26,2023-W08,1943.91481848334
DE,2023-02-19,2023-W07,1859.91804648224
DE,2023-02-12,2023-W06,1853.00066770387
DE,2023-02-05,2023-W05,1730.00074657069
DE,2023-01-29,2023-W04,1531.00065908481
DE,2023-01-22,2023-W03,1340.00094511187
DE,2023-01-15,2023-W02,1537.00021614066
DE,2023-01-08,2023-W01,1850.91387095718
DE,2023-01-01,2022-W52,1312.91202666695
DE,2022-12-25,2022-W51,2786.00135819983
DE,2022-12-18,2022-W50,3251.00078725558
DE,2022-12-11,2022-W49,3211.0007661824
DE,2022-12-04,2022-W48,2715.00057525713
DE,2022-11-27,2022-W47,2253.92824204964
DE,2022-11-20,2022-W46,1826.92588125057
DE,2022-11-13,2022-W45,1665.91867436759
DE,2022-11-06,2022-W44,1298.00066163934
DE,2022-10-30,2022-W43,1740.91044654719
DE,2022-10-23,2022-W42,1816.90879151208
DE,2022-10-16,2022-W41,2185.9031791196094
DE,2022-10-09,2022-W40,2081.89618341611
DE,2022-10-02,2022-W39,1895.00010371384
DE,2022-09-25,2022-W38,1603.0002246712
DE,2022-09-18,2022-W37,1213.00041432966
DE,2022-09-11,2022-W36,937.000235954172
DE,2022-09-04,2022-W35,843.0002622383212
DE,2022-08-28,2022-W34,797.8896596634711
DE,2022-08-21,2022-W33,824.000577201238
DE,2022-08-14,2022-W32,883.891783479758
DE,2022-08-07,2022-W31,897.894014959946
DE,2022-07-31,2022-W30,1055.89009499159
DE,2022-07-24,2022-W29,1297.89218916151
DE,2022-07-17,2022-W28,1473.89576442131
DE,2022-07-10,2022-W27,1516.00127325918
DE,2022-07-03,2022-W26,1462.00080367296
DE,2022-06-26,2022-W25,1464.89401462972
HU,2023-12-17,2023-W50,3050.87892055417
HU,2023-12-10,2023-W49,2710.26487745194
HU,2023-12-03,2023-W48,2577.5191831063894
HU,2023-11-26,2023-W47,2337.55209398356
HU,2023-11-19,2023-W46,1971.36540983662
HU,2023-11-12,2023-W45,1678.41606251906
HU,2023-11-05,2023-W44,1295.84161785386
HU,2023-10-29,2023-W43,1746.91593465586
HU,2023-10-15,2023-W41,1964.69428608582
HU,2023-10-08,2023-W40,1696.15738437806
HU,2023-05-21,2023-W20,1201.59391151026
HU,2023-05-14,2023-W19,1257.32745762383
HU,2023-05-07,2023-W18,1234.38405700441
HU,2023-04-30,2023-W17,1093.23121175595
HU,2023-04-23,2023-W16,1528.76777446589
HU,2023-04-16,2023-W15,1533.81241223422
HU,2023-04-09,2023-W14,1589.4974522154
HU,2023-04-02,2023-W13,2062.28672459916
HU,2023-03-26,2023-W12,2216.6332378571
HU,2023-03-19,2023-W11,2275.90773163497
HU,2023-03-12,2023-W10,2833.29169890303
HU,2023-03-05,2023-W09,3034.7861728419
HU,2023-02-26,2023-W08,3038.0371219628
HU,2023-02-19,2023-W07,2901.24879037832
HU,2023-02-12,2023-W06,2717.99262221726
HU,2023-02-05,2023-W05,2507.81555058098
HU,2023-01-29,2023-W04,2172.1531144575
HU,2023-01-22,2023-W03,1904.93283113318
HU,2023-01-15,2023-W02,1753.27419698411
HU,2023-01-08,2023-W01,1663.50702391737
HU,2023-01-01,2022-W52,1376.64025247381
HU,2022-12-25,2022-W51,2266.64538133338
HU,2022-12-18,2022-W50,2770.55462041344
HU,2022-12-11,2022-W49,2461.07622591632
HU,2022-12-04,2022-W48,2392.51351481183
HU,2022-11-27,2022-W47,2216.81569656516
HU,2022-11-20,2022-W46,2081.13364284272
HU,2022-11-13,2022-W45,1877.2902659814
HU,2022-11-06,2022-W44,1515.06917379625
HU,2022-10-30,2022-W43,2007.42783721255
HU,2022-10-23,2022-W42,2115.19649705759
HU,2022-10-16,2022-W41,2165.95112028943
HU,2022-10-09,2022-W40,2130.62667888142
LV,2023-12-17,2023-W50,1519.04002219602
LV,2023-12-10,2023-W49,1514.74474007715
LV,2023-12-03,2023-W48,1205.29595455766
LV,2023-11-26,2023-W47,1205.52125962405
LV,2023-11-19,2023-W46,1179.16348754942
LV,2023-11-12,2023-W45,1032.26518727057
LV,2023-11-05,2023-W44,1079.28140389818
LV,2023-10-29,2023-W43,1153.63486540927
LV,2023-10-22,2023-W42,1249.58800854076
LV,2023-10-15,2023-W41,976.525821596244
LV,2023-10-08,2023-W40,1041.0588297703
LV,2023-05-21,2023-W20,1269.47906587138
LV,2023-05-07,2023-W18,1503.96803374216
LV,2023-04-30,2023-W17,1848.04928131417
LV,2023-04-23,2023-W16,1649.18366785055
LV,2023-04-16,2023-W15,1617.52154401035
LV,2023-04-09,2023-W14,1740.79863578229
LV,2023-04-02,2023-W13,1960.25452236527
LV,2023-03-26,2023-W12,1830.56159738453
LV,2023-03-19,2023-W11,1879.9600421777
LV,2023-03-12,2023-W10,1973.76420205077
LV,2023-03-05,2023-W09,2083.44793442984
LV,2023-02-26,2023-W08,1965.65839423947
LV,2023-02-19,2023-W07,1942.69193877413
LV,2023-02-12,2023-W06,1898.109995812
LV,2023-02-05,2023-W05,2046.09003326222
