origin_date,target,target_end_date,horizon,location,team_id,model_id,metric,value_absolute,value_relative,n_models,rank
2023-12-20,ARI incidence,2023-12-17,1,BE,ECDC,ARI2MA,WIS,77.8178448515151,-0.053266382105897625,7,4
2023-12-20,ARI incidence,2023-12-17,1,BE,ECDC,norrsken_blue,WIS,1140.88378262117,-14.441889150458723,7,6
2023-12-20,ARI incidence,2023-12-17,1,BE,ECDC,norrsken_green,WIS,1621.67248791582,-20.949375719244305,7,7
2023-12-20,ARI incidence,2023-12-17,1,BE,ISI,AriABCaster,WIS,179.440568400647,-1.4287323639327898,7,5
2023-12-20,ARI incidence,2023-12-17,1,BE,ISI,GenLogModelAri,WIS,28.2536139305827,0.6175866630222896,7,1
2023-12-20,ARI incidence,2023-12-17,1,BE,respicast,hubEnsemble,WIS,30.09801474108,0.5926226541560398,7,2
2023-12-20,ARI incidence,2023-12-17,1,BE,respicast,quantileBaseline,WIS,73.8823968689918,0.0,7,3
2023-12-20,ARI incidence,2023-12-17,1,BG,ECDC,ARI2MA,WIS,108.06451468345,0.0638269155208353,7,4
2023-12-20,ARI incidence,2023-12-17,1,BG,ECDC,norrsken_blue,WIS,134.989851732687,-0.16942981921639766,7,7
2023-12-20,ARI incidence,2023-12-17,1,BG,ECDC,norrsken_green,WIS,87.6577633759708,0.24061252707596525,7,3
2023-12-20,ARI incidence,2023-12-17,1,BG,ISI,AriABCaster,WIS,31.8653961421199,0.7239470673430273,7,1
2023-12-20,ARI incidence,2023-12-17,1,BG,ISI,GenLogModelAri,WIS,116.04008273677,-0.005266182864157143,7,6
2023-12-20,ARI incidence,2023-12-17,1,BG,respicast,hubEnsemble,WIS,71.8213852223556,0.3778045648737247,7,2
2023-12-20,ARI incidence,2023-12-17,1,BG,respicast,quantileBaseline,WIS,115.432195685877,0.0,7,5
2023-12-20,ARI incidence,2023-12-17,1,CZ,ECDC,ARI2MA,WIS,37.1006281446745,0.4200682460891748,7,4
2023-12-20,ARI incidence,2023-12-17,1,CZ,ECDC,norrsken_blue,WIS,12989.9671267734,-202.05032005650838,7,6
2023-12-20,ARI incidence,2023-12-17,1,CZ,ECDC,norrsken_green,WIS,13715.3694183638,-213.38931468518393,7,7
2023-12-20,ARI incidence,2023-12-17,1,CZ,ISI,AriABCaster,WIS,23.8114323382337,0.6277959050937798,7,3
2023-12-20,ARI incidence,2023-12-17,1,CZ,ISI,GenLogModelAri,WIS,10.2250763101692,0.8401685703189465,7,1
2023-12-20,ARI incidence,2023-12-17,1,CZ,respicast,hubEnsemble,WIS,14.2421641703754,0.7773761884946063,7,2
2023-12-20,ARI incidence,2023-12-17,1,CZ,respicast,quantileBaseline,WIS,63.9741278081134,0.0,7,5
2023-12-20,ARI incidence,2023-12-17,1,DE,ECDC,ARI2MA,WIS,176.498277300181,-0.0849798005123037,7,7
2023-12-20,ARI incidence,2023-12-17,1,DE,ECDC,norrsken_blue,WIS,40.15094163647,0.7531819499120194,7,1
2023-12-20,ARI incidence,2023-12-17,1,DE,ECDC,norrsken_green,WIS,63.6129493842522,0.6089550210422681,7,2
2023-12-20,ARI incidence,2023-12-17,1,DE,ISI,AriABCaster,WIS,130.667229108704,0.19675530922753237,7,5
2023-12-20,ARI incidence,2023-12-17,1,DE,ISI,GenLogModelAri,WIS,120.301821418848,0.260474106598237,7,3
2023-12-20,ARI incidence,2023-12-17,1,DE,respicast,hubEnsemble,WIS,130.667229108703,0.19675530922753848,7,4
2023-12-20,ARI incidence,2023-12-17,1,DE,respicast,quantileBaseline,WIS,162.674251831087,0.0,7,6
2023-12-20,ARI incidence,2023-12-17,1,EE,ECDC,ARI2MA,WIS,25.4113635758901,0.2075486532700629,7,3
2023-12-20,ARI incidence,2023-12-17,1,EE,ECDC,norrsken_blue,WIS,312.880883687725,-8.757165407669612,7,7
2023-12-20,ARI incidence,2023-12-17,1,EE,ECDC,norrsken_green,WIS,212.786012963251,-5.635714846015133,7,6
2023-12-20,ARI incidence,2023-12-17,1,EE,ISI,AriABCaster,WIS,36.5968420648516,-0.14126960144202427,7,5
2023-12-20,ARI incidence,2023-12-17,1,EE,ISI,GenLogModelAri,WIS,5.23896203745671,0.8366233866336642,7,1
2023-12-20,ARI incidence,2023-12-17,1,EE,respicast,hubEnsemble,WIS,9.09251294370461,0.7164507089169174,7,2
2023-12-20,ARI incidence,2023-12-17,1,EE,respicast,quantileBaseline,WIS,32.0667807313982,0.0,7,4
2023-12-20,ARI incidence,2023-12-17,1,ES,ECDC,ARI2MA,WIS,204.937280189438,0.054220759692100495,7,6
2023-12-20,ARI incidence,2023-12-17,1,ES,ECDC,norrsken_blue,WIS,121.388925087066,0.4397938469539878,7,4
2023-12-20,ARI incidence,2023-12-17,1,ES,ECDC,norrsken_green,WIS,159.012719143076,0.2661611954085912,7,5
2023-12-20,ARI incidence,2023-12-17,1,ES,ISI,AriABCaster,WIS,71.1562770907186,0.6716159713460147,7,1
2023-12-20,ARI incidence,2023-12-17,1,ES,ISI,GenLogModelAri,WIS,80.5543337672569,0.6282442290466599,7,2
2023-12-20,ARI incidence,2023-12-17,1,ES,respicast,hubEnsemble,WIS,85.0980581975835,0.6072750806520371,7,3
2023-12-20,ARI incidence,2023-12-17,1,ES,respicast,quantileBaseline,WIS,216.686168880933,0.0,7,7
2023-12-20,ARI incidence,2023-12-17,1,FI,ECDC,ARI2MA,WIS,289.456099555239,0.26291132123037264,3,1
2023-12-20,ARI incidence,2023-12-17,1,FI,respicast,hubEnsemble,WIS,289.456099555239,0.26291132123037264,3,1
2023-12-20,ARI incidence,2023-12-17,1,FI,respicast,quantileBaseline,WIS,392.701865993124,0.0,3,3
2023-12-20,ARI incidence,2023-12-17,1,FR,ECDC,ARI2MA,WIS,72.1611596770184,-1.0640298604795846,7,2
2023-12-20,ARI incidence,2023-12-17,1,FR,ECDC,norrsken_blue,WIS,77.960159952871,-1.2298990037120627,7,3
2023-12-20,ARI incidence,2023-12-17,1,FR,ECDC,norrsken_green,WIS,114.130027525955,-2.264467836233385,7,6
2023-12-20,ARI incidence,2023-12-17,1,FR,ISI,AriABCaster,WIS,133.15501679314,-2.8086407142543486,7,7
2023-12-20,ARI incidence,2023-12-17,1,FR,ISI,GenLogModelAri,WIS,113.391845500691,-2.24335357269558,7,5
2023-12-20,ARI incidence,2023-12-17,1,FR,respicast,hubEnsemble,WIS,109.531067525834,-2.1329235150239234,7,4
2023-12-20,ARI incidence,2023-12-17,1,FR,respicast,quantileBaseline,WIS,34.9612963740028,0.0,7,1
2023-12-20,ARI incidence,2023-12-17,1,HU,ECDC,ARI2MA,WIS,187.977837011837,-0.2041933864106078,7,5
2023-12-20,ARI incidence,2023-12-17,1,HU,ECDC,norrsken_blue,WIS,242.07309374911,-0.5507297198141361,7,6
2023-12-20,ARI incidence,2023-12-17,1,HU,ECDC,norrsken_green,WIS,405.289931327442,-1.5963031740416431,7,7
2023-12-20,ARI incidence,2023-12-17,1,HU,ISI,AriABCaster,WIS,68.4937085061053,0.5612266206223331,7,3
2023-12-20,ARI incidence,2023-12-17,1,HU,ISI,GenLogModelAri,WIS,34.4169418901641,0.7795237222460218,7,1
2023-12-20,ARI incidence,2023-12-17,1,HU,respicast,hubEnsemble,WIS,66.0446077688409,0.5769156558689799,7,2
