origin_date,target,target_end_date,horizon,location,team_id,model_id,metric,value_absolute,value_relative,n_models,rank,rank_score
2023-12-20,ARI incidence,2023-12-17,1,BE,ECDC,ARI2MA,WIS,77.8005542731186,-0.07458727799593681,7,4,0.9689096300890184
2023-12-20,ARI incidence,2023-12-17,1,BE,ECDC,norrsken_blue,WIS,1140.92796965485,-3.9488707470147317,7,6,0.30172675857153114
2023-12-20,ARI incidence,2023-12-17,1,BE,ECDC,norrsken_green,WIS,1621.7166749495,-4.456184827185188,7,7,0.0
2023-12-20,ARI incidence,2023-12-17,1,BE,ISI,AriABCaster,WIS,179.484755434327,-1.2805962531920454,7,5,0.9050960586044214
2023-12-20,ARI incidence,2023-12-17,1,BE,ISI,GenLogModelAri,WIS,28.2593774567149,1.3864634714174706,7,1,1.0
2023-12-20,ARI incidence,2023-12-17,1,BE,respicast,hubEnsemble,WIS,30.1037782672122,1.2952485871951436,7,2,0.9988425163238455
2023-12-20,ARI incidence,2023-12-17,1,BE,respicast,quantileBaseline,WIS,73.8804756936145,0.0,7,3,0.9713697390518831
2023-12-20,ARI incidence,2023-12-17,1,BG,ECDC,ARI2MA,WIS,108.083905525666,0.09526551351928292,7,4,0.2611009886397767
2023-12-20,ARI incidence,2023-12-17,1,BG,ECDC,norrsken_blue,WIS,135.011828020531,-0.22566857854604022,7,7,0.0
2023-12-20,ARI incidence,2023-12-17,1,BG,ECDC,norrsken_green,WIS,87.6719833269287,0.3972294345902933,7,3,0.4590209383553492
2023-12-20,ARI incidence,2023-12-17,1,BG,ISI,AriABCaster,WIS,31.8796160930778,1.8567110638288873,7,1,1.0
2023-12-20,ARI incidence,2023-12-17,1,BG,ISI,GenLogModelAri,WIS,116.0698153615,-0.007575614772829222,7,6,0.18366727819583145
2023-12-20,ARI incidence,2023-12-17,1,BG,respicast,hubEnsemble,WIS,71.8407760645708,0.684542384790121,7,2,0.612524940320265
2023-12-20,ARI incidence,2023-12-17,1,BG,respicast,quantileBaseline,WIS,115.461928310608,0.0,7,5,0.18956152829995618
2023-12-20,ARI incidence,2023-12-17,1,CZ,ECDC,ARI2MA,WIS,37.100285122605,0.7860350922414412,7,4,0.9980390175107355
2023-12-20,ARI incidence,2023-12-17,1,CZ,ECDC,norrsken_blue,WIS,12989.9687046749,-7.665716873212748,7,6,0.0529291900773059
2023-12-20,ARI incidence,2023-12-17,1,CZ,ECDC,norrsken_green,WIS,13715.3709962653,-7.7441125652911085,7,7,0.0
2023-12-20,ARI incidence,2023-12-17,1,CZ,ISI,AriABCaster,WIS,23.8123241956146,1.4257569251611533,7,3,0.9990085774608463
2023-12-20,ARI incidence,2023-12-17,1,CZ,ISI,GenLogModelAri,WIS,10.2247332880996,2.645402155514937,7,1,1.0
2023-12-20,ARI incidence,2023-12-17,1,CZ,respicast,hubEnsemble,WIS,14.2418211483059,2.1673317262708167,7,2,0.9997068920109917
2023-12-20,ARI incidence,2023-12-17,1,CZ,respicast,quantileBaseline,WIS,63.9730987419046,0.0,7,5,0.9960782348161435
2023-12-20,ARI incidence,2023-12-17,1,DE,ECDC,ARI2MA,WIS,176.496627130909,-0.11767128128392221,7,7,0.0
2023-12-20,ARI incidence,2023-12-17,1,DE,ECDC,norrsken_blue,WIS,40.1495114897679,2.018514993130461,7,1,1.0
2023-12-20,ARI incidence,2023-12-17,1,DE,ECDC,norrsken_green,WIS,63.6126193503978,1.354584434310942,7,2,0.8279163607510138
2023-12-20,ARI incidence,2023-12-17,1,DE,ISI,AriABCaster,WIS,130.664698849154,0.3160999057054385,7,5,0.3361415316065971
2023-12-20,ARI incidence,2023-12-17,1,DE,ISI,GenLogModelAri,WIS,120.299291159298,0.4353411906893425,7,3,0.4121637315711146
2023-12-20,ARI incidence,2023-12-17,1,DE,respicast,hubEnsemble,WIS,130.664698849153,0.31609990570544955,7,4,0.3361415316066044
2023-12-20,ARI incidence,2023-12-17,1,DE,respicast,quantileBaseline,WIS,162.672381639246,0.0,7,6,0.10139008388008534
2023-12-20,ARI incidence,2023-12-17,1,EE,ECDC,ARI2MA,WIS,25.4206092659065,0.33537800512661187,7,3,0.9344285354584363
2023-12-20,ARI incidence,2023-12-17,1,EE,ECDC,norrsken_blue,WIS,312.850504991957,-3.286024914139835,7,7,0.0
2023-12-20,ARI incidence,2023-12-17,1,EE,ECDC,norrsken_green,WIS,212.758275893202,-2.7297667324567505,7,6,0.3253977280660549
2023-12-20,ARI incidence,2023-12-17,1,EE,ISI,AriABCaster,WIS,36.5770298719594,-0.18956131658490064,7,5,0.898159247110615
2023-12-20,ARI incidence,2023-12-17,1,EE,ISI,GenLogModelAri,WIS,5.25084935319199,2.610753903064479,7,1,1.0
